synth-time,benchmark,threshold,al-step,ensemble,run,eval-time,al-time,recall,ensemble-time,precision,f1,examples
0.27051281929016113,politician,0,3,weighted-vote,1,4.673004150390625e-05,0.3047776222229004,0.2597402597402597,16.594607830047607,1.0,0.4123711340206185,1
0.27051281929016113,politician,0,4,weighted-vote,1,4.673004150390625e-05,0.29166650772094727,1.0,16.594607830047607,1.0,1.0,1
0.315197229385376,politician,0,6,weighted-vote,2,0.000110626220703125,0.325023889541626,1.0,14.102810382843018,1.0,1.0,2
0.315197229385376,politician,0,7,weighted-vote,2,0.000110626220703125,0.39741945266723633,1.0,14.102810382843018,1.0,1.0,2
0.315197229385376,politician,0,8,weighted-vote,2,0.000110626220703125,0.43863606452941895,1.0,14.102810382843018,1.0,1.0,2
0.315197229385376,politician,0,9,weighted-vote,2,0.000110626220703125,0.3922703266143799,1.0,14.102810382843018,1.0,1.0,2
0.315197229385376,politician,0,10,weighted-vote,2,0.000110626220703125,0.3996608257293701,1.0,14.102810382843018,1.0,1.0,2
0.27051281929016113,politician,0,5,weighted-vote,1,4.673004150390625e-05,0.5520389080047607,1.0,16.594607830047607,1.0,1.0,1
0.27051281929016113,politician,0,6,weighted-vote,1,4.673004150390625e-05,0.3771991729736328,1.0,16.594607830047607,1.0,1.0,1
0.27051281929016113,politician,0,7,weighted-vote,1,4.673004150390625e-05,0.6354172229766846,1.0,16.594607830047607,1.0,1.0,1
0.27051281929016113,politician,0,8,weighted-vote,1,4.673004150390625e-05,0.34069061279296875,1.0,16.594607830047607,1.0,1.0,1
0.27051281929016113,politician,0,9,weighted-vote,1,4.673004150390625e-05,0.3318657875061035,1.0,16.594607830047607,1.0,1.0,1
0.27051281929016113,politician,0,10,weighted-vote,1,4.673004150390625e-05,0.5272672176361084,1.0,16.594607830047607,1.0,1.0,1
0.3556079864501953,politician,0,0,disjunction,1,5.125999450683594e-05,0.20970916748046875,1.0,22.309032678604126,0.048795944233206594,0.09305135951661632,2
0.3556079864501953,politician,0.0,0,majority-vote,1,5.125999450683594e-05,0.21306204795837402,1.0,22.309032678604126,0.048795944233206594,0.09305135951661632,2
0.3556079864501953,politician,0.003333333333333333,0,majority-vote,1,5.125999450683594e-05,0.12624430656433105,1.0,22.309032678604126,0.1023936170212766,0.18576598311218334,2
0.3556079864501953,politician,0.006666666666666666,0,majority-vote,1,5.125999450683594e-05,0.1349930763244629,1.0,22.309032678604126,0.14338919925512103,0.250814332247557,2
0.3556079864501953,politician,0.01,0,majority-vote,1,5.125999450683594e-05,0.1980152130126953,1.0,22.309032678604126,0.1934673366834171,0.32421052631578945,2
0.3556079864501953,politician,0.013333333333333332,0,majority-vote,1,5.125999450683594e-05,0.20924735069274902,1.0,22.309032678604126,0.41621621621621624,0.5877862595419848,2
0.3556079864501953,politician,0.016666666666666666,0,majority-vote,1,5.125999450683594e-05,0.16469836235046387,1.0,22.309032678604126,0.4782608695652174,0.6470588235294118,2
0.3556079864501953,politician,0.02,0,majority-vote,1,5.125999450683594e-05,0.16194772720336914,1.0,22.309032678604126,0.5460992907801419,0.7064220183486238,2
0.3556079864501953,politician,0.023333333333333334,0,majority-vote,1,5.125999450683594e-05,0.1640024185180664,1.0,22.309032678604126,0.6470588235294118,0.7857142857142858,2
0.3556079864501953,politician,0.026666666666666665,0,majority-vote,1,5.125999450683594e-05,0.16208815574645996,0.935064935064935,22.309032678604126,0.75,0.8323699421965318,2
0.3556079864501953,politician,0.03,0,majority-vote,1,5.125999450683594e-05,0.16203069686889648,0.8571428571428571,22.309032678604126,0.7415730337078652,0.7951807228915663,2
0.3556079864501953,politician,0,0,weighted-vote,1,5.125999450683594e-05,0.2762138843536377,0.0,22.309032678604126,0.0,0.0,2
0.3556079864501953,politician,0,1,weighted-vote,1,5.125999450683594e-05,0.32277917861938477,0.025974025974025976,22.309032678604126,0.6666666666666666,0.05,2
0.3556079864501953,politician,0,2,weighted-vote,1,5.125999450683594e-05,0.2971816062927246,0.05194805194805195,22.309032678604126,1.0,0.09876543209876544,2
0.3556079864501953,politician,0,3,weighted-vote,1,5.125999450683594e-05,0.5041351318359375,1.0,22.309032678604126,1.0,1.0,2
0.3556079864501953,politician,0,4,weighted-vote,1,5.125999450683594e-05,0.8910856246948242,1.0,22.309032678604126,1.0,1.0,2
0.36351871490478516,politician,0,0,disjunction,3,6.318092346191406e-05,0.1320939064025879,1.0,25.307666540145874,0.04885786802030457,0.09316394434361766,3
0.36351871490478516,politician,0.0,0,majority-vote,3,6.318092346191406e-05,0.2574150562286377,1.0,25.307666540145874,0.04885786802030457,0.09316394434361766,3
0.36351871490478516,politician,0.003333333333333333,0,majority-vote,3,6.318092346191406e-05,0.20224595069885254,1.0,25.307666540145874,0.08850574712643679,0.16261879619852165,3
0.36351871490478516,politician,0.006666666666666666,0,majority-vote,3,6.318092346191406e-05,0.172285795211792,1.0,25.307666540145874,0.15338645418326693,0.2659758203799654,3
0.36351871490478516,politician,0.01,0,majority-vote,3,6.318092346191406e-05,0.2156054973602295,1.0,25.307666540145874,0.29844961240310075,0.45970149253731335,3
0.36351871490478516,politician,0.013333333333333332,0,majority-vote,3,6.318092346191406e-05,0.2187364101409912,1.0,25.307666540145874,0.37745098039215685,0.5480427046263345,3
0.36351871490478516,politician,0.016666666666666666,0,majority-vote,3,6.318092346191406e-05,0.25747227668762207,1.0,25.307666540145874,0.4230769230769231,0.5945945945945945,3
0.36351871490478516,politician,0.02,0,majority-vote,3,6.318092346191406e-05,0.23492908477783203,1.0,25.307666540145874,0.48427672955974843,0.6525423728813559,3
0.36351871490478516,politician,0.023333333333333334,0,majority-vote,3,6.318092346191406e-05,0.2675354480743408,1.0,25.307666540145874,0.5202702702702703,0.6844444444444445,3
0.36351871490478516,politician,0.026666666666666665,0,majority-vote,3,6.318092346191406e-05,0.273698091506958,1.0,25.307666540145874,0.5347222222222222,0.6968325791855203,3
0.36351871490478516,politician,0.03,0,majority-vote,3,6.318092346191406e-05,0.4149758815765381,1.0,25.307666540145874,0.6416666666666667,0.7817258883248732,3
0.36351871490478516,politician,0,0,weighted-vote,3,6.318092346191406e-05,0.4108140468597412,0.0,25.307666540145874,0.0,0.0,3
0.36351871490478516,politician,0,1,weighted-vote,3,6.318092346191406e-05,0.42235493659973145,0.03896103896103896,25.307666540145874,1.0,0.07500000000000001,3
0.36351871490478516,politician,0,2,weighted-vote,3,6.318092346191406e-05,0.4221363067626953,0.1038961038961039,25.307666540145874,1.0,0.18823529411764706,3
0.36351871490478516,politician,0,3,weighted-vote,3,6.318092346191406e-05,0.4191913604736328,1.0,25.307666540145874,1.0,1.0,3
0.36351871490478516,politician,0,4,weighted-vote,3,6.318092346191406e-05,0.4133899211883545,1.0,25.307666540145874,1.0,1.0,3
0.3556079864501953,politician,0,5,weighted-vote,1,5.125999450683594e-05,1.2133963108062744,1.0,22.309032678604126,1.0,1.0,2
0.3556079864501953,politician,0,6,weighted-vote,1,5.125999450683594e-05,0.387923002243042,1.0,22.309032678604126,1.0,1.0,2
0.3556079864501953,politician,0,7,weighted-vote,1,5.125999450683594e-05,0.5121214389801025,1.0,22.309032678604126,1.0,1.0,2
0.3556079864501953,politician,0,8,weighted-vote,1,5.125999450683594e-05,0.4515714645385742,1.0,22.309032678604126,1.0,1.0,2
0.3556079864501953,politician,0,9,weighted-vote,1,5.125999450683594e-05,0.49764561653137207,1.0,22.309032678604126,1.0,1.0,2
0.3556079864501953,politician,0,10,weighted-vote,1,5.125999450683594e-05,0.5520496368408203,1.0,22.309032678604126,1.0,1.0,2
0.4733595848083496,politician,0,0,disjunction,3,7.390975952148438e-05,0.24095392227172852,1.0,25.102477073669434,0.04888888888888889,0.09322033898305085,2
0.4733595848083496,politician,0.0,0,majority-vote,3,7.390975952148438e-05,0.23153400421142578,1.0,25.102477073669434,0.04888888888888889,0.09322033898305085,2
0.4733595848083496,politician,0.003333333333333333,0,majority-vote,3,7.390975952148438e-05,0.22319650650024414,1.0,25.102477073669434,0.11919504643962849,0.21300138312586445,2
0.4733595848083496,politician,0.006666666666666666,0,majority-vote,3,7.390975952148438e-05,0.2444314956665039,1.0,25.102477073669434,0.15308151093439365,0.2655172413793104,2
0.4733595848083496,politician,0.01,0,majority-vote,3,7.390975952148438e-05,0.22926831245422363,1.0,25.102477073669434,0.1891891891891892,0.3181818181818182,2
0.4733595848083496,politician,0.013333333333333332,0,majority-vote,3,7.390975952148438e-05,0.2554793357849121,1.0,25.102477073669434,0.2664359861591695,0.4207650273224044,2
0.4733595848083496,politician,0.016666666666666666,0,majority-vote,3,7.390975952148438e-05,0.25358104705810547,1.0,25.102477073669434,0.49044585987261147,0.6581196581196581,2
0.4733595848083496,politician,0.02,0,majority-vote,3,7.390975952148438e-05,0.25456690788269043,1.0,25.102477073669434,0.7,0.8235294117647058,2
0.4733595848083496,politician,0.023333333333333334,0,majority-vote,3,7.390975952148438e-05,0.23449039459228516,0.987012987012987,25.102477073669434,0.7450980392156863,0.8491620111731845,2
0.4733595848083496,politician,0.026666666666666665,0,majority-vote,3,7.390975952148438e-05,0.2725105285644531,0.8701298701298701,25.102477073669434,0.881578947368421,0.8758169934640522,2
0.4733595848083496,politician,0.03,0,majority-vote,3,7.390975952148438e-05,0.24610328674316406,0.7142857142857143,25.102477073669434,0.8870967741935484,0.7913669064748201,2
0.4733595848083496,politician,0,0,weighted-vote,3,7.390975952148438e-05,0.6552097797393799,0.0,25.102477073669434,0.0,0.0,2
0.4733595848083496,politician,0,1,weighted-vote,3,7.390975952148438e-05,0.7891192436218262,0.025974025974025976,25.102477073669434,0.6666666666666666,0.05,2
0.4733595848083496,politician,0,2,weighted-vote,3,7.390975952148438e-05,1.0049712657928467,0.03896103896103896,25.102477073669434,1.0,0.07500000000000001,2
0.4733595848083496,politician,0,3,weighted-vote,3,7.390975952148438e-05,1.2501752376556396,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,4,weighted-vote,3,7.390975952148438e-05,0.82232666015625,1.0,25.102477073669434,1.0,1.0,2
0.36351871490478516,politician,0,5,weighted-vote,3,6.318092346191406e-05,0.3432748317718506,1.0,25.307666540145874,1.0,1.0,3
0.36351871490478516,politician,0,6,weighted-vote,3,6.318092346191406e-05,0.3401613235473633,1.0,25.307666540145874,1.0,1.0,3
0.36351871490478516,politician,0,7,weighted-vote,3,6.318092346191406e-05,0.4256887435913086,1.0,25.307666540145874,1.0,1.0,3
0.36351871490478516,politician,0,8,weighted-vote,3,6.318092346191406e-05,0.45159029960632324,1.0,25.307666540145874,1.0,1.0,3
0.36351871490478516,politician,0,9,weighted-vote,3,6.318092346191406e-05,0.5250930786132812,1.0,25.307666540145874,1.0,1.0,3
0.36351871490478516,politician,0,10,weighted-vote,3,6.318092346191406e-05,0.45010924339294434,1.0,25.307666540145874,1.0,1.0,3
0.4641139507293701,politician,0,0,disjunction,2,5.459785461425781e-05,0.21752142906188965,1.0,29.285686254501343,0.04888888888888889,0.09322033898305085,3
0.4641139507293701,politician,0.0,0,majority-vote,2,5.459785461425781e-05,0.6450538635253906,1.0,29.285686254501343,0.04888888888888889,0.09322033898305085,3
0.4641139507293701,politician,0.003333333333333333,0,majority-vote,2,5.459785461425781e-05,0.5283546447753906,1.0,29.285686254501343,0.10784313725490197,0.19469026548672566,3
0.4641139507293701,politician,0.006666666666666666,0,majority-vote,2,5.459785461425781e-05,0.33107995986938477,1.0,29.285686254501343,0.13532513181019332,0.23839009287925694,3
0.4641139507293701,politician,0.01,0,majority-vote,2,5.459785461425781e-05,0.39349794387817383,1.0,29.285686254501343,0.2047872340425532,0.33995584988962474,3
0.4641139507293701,politician,0.013333333333333332,0,majority-vote,2,5.459785461425781e-05,0.3904261589050293,1.0,29.285686254501343,0.2664359861591695,0.4207650273224044,3
0.4641139507293701,politician,0.016666666666666666,0,majority-vote,2,5.459785461425781e-05,0.4887993335723877,1.0,29.285686254501343,0.49044585987261147,0.6581196581196581,3
0.4641139507293701,politician,0.02,0,majority-vote,2,5.459785461425781e-05,0.5033450126647949,1.0,29.285686254501343,0.7129629629629629,0.8324324324324325,3
0.4641139507293701,politician,0.023333333333333334,0,majority-vote,2,5.459785461425781e-05,0.5621042251586914,1.0,29.285686254501343,0.7475728155339806,0.8555555555555555,3
0.4641139507293701,politician,0.026666666666666665,0,majority-vote,2,5.459785461425781e-05,0.2981147766113281,1.0,29.285686254501343,0.8850574712643678,0.9390243902439025,3
0.4641139507293701,politician,0.03,0,majority-vote,2,5.459785461425781e-05,0.2174997329711914,0.987012987012987,29.285686254501343,0.9156626506024096,0.95,3
0.4641139507293701,politician,0,0,weighted-vote,2,5.459785461425781e-05,0.5248589515686035,0.0,29.285686254501343,0.0,0.0,3
0.4641139507293701,politician,0,1,weighted-vote,2,5.459785461425781e-05,0.7574269771575928,0.025974025974025976,29.285686254501343,1.0,0.05063291139240507,3
0.4641139507293701,politician,0,2,weighted-vote,2,5.459785461425781e-05,0.5127067565917969,0.4155844155844156,29.285686254501343,1.0,0.5871559633027523,3
0.4641139507293701,politician,0,3,weighted-vote,2,5.459785461425781e-05,0.4777190685272217,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,4,weighted-vote,2,5.459785461425781e-05,0.5051398277282715,1.0,29.285686254501343,1.0,1.0,3
0.4733595848083496,politician,0,5,weighted-vote,3,7.390975952148438e-05,0.810941219329834,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,6,weighted-vote,3,7.390975952148438e-05,0.4836723804473877,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,7,weighted-vote,3,7.390975952148438e-05,0.42507266998291016,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,8,weighted-vote,3,7.390975952148438e-05,0.4459397792816162,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,9,weighted-vote,3,7.390975952148438e-05,0.43317127227783203,1.0,25.102477073669434,1.0,1.0,2
0.4733595848083496,politician,0,10,weighted-vote,3,7.390975952148438e-05,0.45441341400146484,1.0,25.102477073669434,1.0,1.0,2
0.4641139507293701,politician,0,5,weighted-vote,2,5.459785461425781e-05,0.47084736824035645,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,6,weighted-vote,2,5.459785461425781e-05,0.5026283264160156,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,7,weighted-vote,2,5.459785461425781e-05,0.40646910667419434,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,8,weighted-vote,2,5.459785461425781e-05,0.44518375396728516,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,9,weighted-vote,2,5.459785461425781e-05,0.4409623146057129,1.0,29.285686254501343,1.0,1.0,3
0.4641139507293701,politician,0,10,weighted-vote,2,5.459785461425781e-05,0.491269588470459,1.0,29.285686254501343,1.0,1.0,3
